Pd_bus1,Qd_bus1,Pd_bus2,Qd_bus2,Pd_bus3,Qd_bus3,Pd_bus4,Qd_bus4,Pd_bus5,Qd_bus5,Pd_bus6,Qd_bus6,Pd_bus7,Qd_bus7,Pd_bus8,Qd_bus8,Pd_bus9,Qd_bus9,Pd_bus10,Qd_bus10,Pd_bus11,Qd_bus11,Pd_bus12,Qd_bus12,Pd_bus13,Qd_bus13,Pd_bus14,Qd_bus14,Pd_bus15,Qd_bus15,Pd_bus16,Qd_bus16,Pd_bus17,Qd_bus17,Pd_bus18,Qd_bus18,Pd_bus19,Qd_bus19,Pd_bus20,Qd_bus20,Pd_bus21,Qd_bus21,Pd_bus22,Qd_bus22,Pd_bus23,Qd_bus23,Pd_bus24,Qd_bus24,Pd_bus25,Qd_bus25,Pd_bus26,Qd_bus26,Pd_bus27,Qd_bus27,Pd_bus28,Qd_bus28,Pd_bus29,Qd_bus29,Pd_bus30,Qd_bus30,Pd_bus31,Qd_bus31,Pd_bus32,Qd_bus32,Pd_bus33,Qd_bus33,Pd_bus34,Qd_bus34,Pd_bus35,Qd_bus35,Pd_bus36,Qd_bus36,Pd_bus37,Qd_bus37,Pd_bus38,Qd_bus38,Pd_bus39,Qd_bus39,Pg_gen1,Qg_gen1,Pg_gen2,Qg_gen2,Pg_gen3,Qg_gen3,Pg_gen4,Qg_gen4,Pg_gen5,Qg_gen5,Pg_gen6,Qg_gen6,Pg_gen7,Qg_gen7,Pg_gen8,Qg_gen8,Pg_gen9,Qg_gen9,Pg_gen10,Qg_gen10
111.7269847,49.14552075,0,0,303.568527,2.26984885,553.6702247,186.0599625,0,0,0,0,251.8199148,84.9237506,591.2960168,180.7927544,6.857934308,-70.77674852,0,0,0,0,8.145282055,101.1082056,0,0,0,0,322.8479181,167.7224183,303.8614569,31.1100759,0,0,163.3687404,30.86889805,0,0,729.7297653,105.6790733,303.3874977,127.7987133,0,0,240.7029539,87.20737823,290.9703749,-100.795262,251.976198,53.08105723,138.1205045,19.02233192,298.8407614,70.82850166,233.9430269,25.73097298,296.3749752,27.80714116,0,0,9.610300942,4.216937176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168.455318,242.7464439,250,169.4350804,1003.422992,338.5194348,650,244.9355844,632,117.3994608,508,173.8743131,650,223.5224104,560,106.6470353,540,11.56077176,830,26.14379295,1000,100.7210708
103.427244,43.1394463,0,0,298.4857489,2.611618247,526.2076936,173.4091323,0,0,0,0,225.2628709,92.88085081,478.6168062,166.7916791,5.906509351,-66.00024029,0,0,0,0,9.48774184,94.20069787,0,0,0,0,360.3820341,165.0958884,309.2356809,32.60909425,0,0,144.8414298,28.74298039,0,0,617.7746279,97.95343373,291.8895443,128.1265361,0,0,261.204169,90.3904351,313.7787502,-93.67068454,256.3580481,42.83478155,148.5204803,18.15954365,289.704057,78.92221839,198.6457756,28.38070195,276.2127558,27.00481327,0,0,8.815629979,4.670617376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.508687,228.9402025,250,157.5720511,574.9496716,197.6042089,650,204.1890362,632,110.9913923,508,163.698199,650,220.0714393,560,105.6972548,540,1.750842675,830,25.5068467,1000,45.26377823
90.23284568,43.93197091,0,0,310.1627672,2.496076817,481.2313437,202.7014241,0,0,0,0,241.9339878,90.96652641,513.9910058,194.9299859,6.638554037,-69.29345522,0,0,0,0,8.224677735,97.21737794,0,0,0,0,353.1211616,146.9049529,336.7724173,33.19947022,0,0,178.8803681,29.95508072,0,0,706.7159094,96.77070107,310.6323304,121.1999431,0,0,234.9610587,82.21628654,316.1067523,-103.3543862,216.4192646,46.5889864,132.7641078,18.18215963,263.2855089,85.82174659,220.5952142,28.13602991,309.8982966,27.7928984,0,0,9.310657498,4.286499379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.926084,275.4623108,250,172.3868941,933.330757,317.9635371,650,242.2251507,632,112.3809952,508,166.7181203,650,217.810405,560,102.8946309,540,5.123155877,830,26.85928465,1000,144.435823
107.6917449,47.88092377,0,0,324.5410788,2.209929877,527.8096119,184.454508,0,0,0,0,221.8443379,78.71625626,493.7682545,176.0058958,6.760635402,-60.80369474,0,0,0,0,8.520058621,97.0435712,0,0,0,0,338.2945915,169.925765,298.9438953,36.66340625,0,0,163.0999777,27.64645974,0,0,714.1992974,112.2713396,284.8196048,121.8007328,0,0,222.9974961,80.04204985,282.3463449,-100.8700282,252.8274666,47.20526224,140.5161655,15.59926647,259.4056797,82.97547407,235.8827188,27.11519301,280.1034626,26.06378698,0,0,9.806792621,4.511346051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.974502,276.3587766,250,161.7771717,690.6503144,226.9155236,650,213.3087112,632,114.7063178,508,175.0166965,650,215.559261,560,101.2577808,540,3.566775533,830,23.41904765,1000,110.6138024
102.3499752,43.48022715,0,0,302.1514934,2.499888814,465.3928328,205.0820313,0,0,0,0,227.2522388,88.87374687,472.495348,200.6815936,7.256839642,-60.37662236,0,0,0,0,9.458250998,79.3034291,0,0,0,0,296.7393714,148.7301137,317.0010234,29.95443679,0,0,174.5368253,33.77807776,0,0,728.4569099,103.4975575,258.8390145,119.8828482,0,0,243.7661705,88.39453576,326.6498611,-93.3700614,223.8850596,50.45126242,130.7424533,16.8527678,266.4765467,82.74202492,213.1268256,31.7033593,266.1554876,29.50878872,0,0,8.817482188,4.253156678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.787438,239.8800744,250,165.553652,480.8949177,191.0147673,650,206.2910405,632,109.8501491,508,169.3469907,650,213.9446331,560,102.505723,540,2.037416396,830,29.98544335,1000,68.20032157
111.8561088,46.62450933,0,0,358.6580237,2.291814104,554.5761233,186.5785498,0,0,0,0,247.1116826,91.59039391,515.6221791,177.6913309,6.05814584,-70.63918037,0,0,0,0,9.521369612,89.98793223,0,0,0,0,337.9419513,147.6769967,370.2208181,33.77253225,0,0,148.065998,30.75952509,0,0,756.2091957,94.88551835,286.5071182,125.2482022,0,0,272.8410456,83.0043536,315.9028012,-91.44051365,241.6215357,47.01339192,137.470333,15.82706061,302.1580723,72.66694783,208.5284158,26.35608197,318.6862503,29.59243426,0,0,10.10955554,5.132373319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223.756936,239.848951,250,170.7485898,1158.796841,403.8196171,650,256.1812682,632,115.9645151,508,169.3712126,650,221.6564546,560,105.748964,540,10.68407375,830,26.61874384,1000,110.4503373
103.0136962,43.41005941,0,0,356.6696772,2.712380075,481.1565374,174.5873235,0,0,0,0,223.8648896,76.16522019,572.9170689,202.128512,7.220813159,-61.33952826,0,0,0,0,8.285599798,84.44626076,0,0,0,0,363.7348649,174.2628385,343.7612623,30.84975627,0,0,157.2128039,29.89564024,0,0,694.1216875,97.31214366,287.8185286,111.5299477,0,0,229.0275669,76.33885032,289.4089805,-101.2799155,231.7646383,53.85703301,155.6706547,17.85862032,254.4485646,79.79573091,198.9420591,31.00017203,283.5052138,26.93645021,0,0,9.04008963,5.071528555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066.130987,258.271296,250,166.006121,741.6043946,245.408123,650,215.8448966,632,109.7534133,508,165.3011218,650,210.6965581,560,98.49784916,540,4.552940992,830,27.17296583,1000,94.26563503
101.5633957,43.77750969,0,0,291.315274,2.675458496,464.6290232,176.5812657,0,0,0,0,217.3403644,79.17720316,516.8442967,176.8524213,6.014313688,-75.61495889,0,0,0,0,9.263242962,95.55917545,0,0,0,0,318.2221613,145.3375255,337.3528666,34.21350975,0,0,159.8931521,33.9435884,0,0,778.870571,98.84095139,270.363153,123.4815333,0,0,277.8932906,97.27227793,281.839698,-93.1745985,201.6979388,51.17739294,126.6132985,17.9173035,285.1713308,69.69748085,188.5658132,29.06889483,289.3169265,27.68865639,0,0,8.791204319,4.246446141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066.098959,262.9070613,250,159.8315712,619.8684131,201.3699708,650,199.4377965,632,105.6994016,508,167.2756003,650,212.028663,560,102.684264,540,-3.908490245,830,21.06455081,1000,76.88661577
88.14648762,49.47087614,0,0,291.1530818,2.3720549,545.079104,168.1601425,0,0,0,0,228.8821728,93.00355208,512.9149463,179.8175596,6.670794096,-65.05182067,0,0,0,0,7.850102333,82.0181372,0,0,0,0,361.1639912,152.2984881,377.5305786,32.00268912,0,0,181.6182949,31.79139241,0,0,767.3405169,106.5296939,313.2558515,107.6904543,0,0,256.4328048,80.67585496,286.0608239,-89.18391633,209.7085769,45.96394164,133.8120776,18.15460234,288.8103042,80.12495988,218.7148498,27.16412651,315.091675,27.99257488,0,0,8.508282805,5.002570018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052.413192,240.4308085,250,158.1128045,872.5894238,276.1877969,650,215.9167782,632,111.0551273,508,172.7513467,650,208.267124,560,98.32771437,540,2.76108795,830,23.92711899,1000,71.2861089
112.1753935,43.25093187,0,0,320.0479295,2.268005684,519.2429087,188.2559168,0,0,0,0,225.5802411,80.57678956,579.8727395,169.8954069,6.436468385,-73.05865815,0,0,0,0,9.316347578,82.16758832,0,0,0,0,351.1976653,160.2150237,376.3457076,33.82632108,0,0,174.7244545,29.41304044,0,0,746.4121744,94.38828405,250.3985548,131.6376839,0,0,277.2600486,96.23351959,336.275164,-84.79427765,256.5357937,49.7966271,146.0848374,18.3043885,285.8234553,74.89425517,194.9357224,27.12234367,258.605972,28.71298985,0,0,8.301594699,4.618321816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.4721584,271.4433976,250,163.5712107,856.8564089,271.365501,650,218.0601398,632,114.8755579,508,168.2674511,650,226.4556377,560,110.8077759,540,8.836211571,830,29.92184864,1000,91.00891059
95.40176315,48.49544188,0,0,330.2852476,2.353590002,572.0630568,194.6947883,0,0,0,0,217.4991336,80.15568711,503.6454119,178.7300697,7.059074892,-63.4410219,0,0,0,0,9.785127767,83.99055419,0,0,0,0,364.5900867,162.9189408,322.5699668,32.0373712,0,0,166.8975516,29.33060275,0,0,695.2824253,98.73486756,258.8106642,116.8599761,0,0,277.0645316,97.17473214,288.0853714,-89.88442425,241.5104141,46.7162565,138.8233472,15.67853105,322.4672212,81.36525331,207.0644069,26.4380034,319.0584327,28.47651678,0,0,9.174582374,4.917724014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046.156536,250.042209,250,161.5008054,814.8301539,262.5658881,650,219.5131847,632,113.1732986,508,167.5631068,650,220.6106371,560,108.0705631,540,7.930306755,830,25.98107764,1000,81.37844469
107.0435802,44.48708241,0,0,364.1280952,2.693302406,475.6080654,205.1367787,0,0,0,0,235.5212347,77.74981329,557.1982491,196.4665682,6.46717426,-73.14959186,0,0,0,0,9.755149463,83.53158311,0,0,0,0,316.0806836,141.6175826,315.3264132,36.99451362,0,0,170.9709404,29.0610327,0,0,705.0976656,101.2302809,259.6168235,132.1916783,0,0,260.3195014,95.52297461,326.2437307,-83.28577776,224.7540126,45.5413248,129.0376511,16.75747017,294.2595761,86.11237565,188.5955803,26.61483003,309.3085173,25.79934937,0,0,9.067404698,4.947239268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145.949816,245.2819805,250,171.1476204,834.7745742,277.777122,650,226.7086981,632,116.5838469,508,170.6068738,650,227.7894915,560,111.2108267,540,4.445501162,830,24.81818453,1000,89.39013649
101.5015075,42.31651268,0,0,355.2366192,2.204706134,512.3889676,176.407757,0,0,0,0,237.1884183,90.96177384,579.3100943,176.6332333,7.398859362,-71.2290816,0,0,0,0,8.073624404,95.99015259,0,0,0,0,332.6928676,165.2718723,330.9573464,29.79653645,0,0,161.8516058,28.6978218,0,0,628.824801,99.07726323,305.9948514,106.2980191,0,0,240.9420123,88.06772909,296.1274648,-89.57352685,225.5469356,42.93489539,138.6475272,18.55697168,284.5246346,82.63349632,230.1882172,31.0509805,303.2962312,30.01474178,0,0,10.06820814,5.124618375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.818917,248.5806977,250,160.4232278,715.5048959,237.0042568,650,215.912905,632,110.8912214,508,164.4884659,650,214.5100422,560,103.0965185,540,2.039954859,830,29.40017454,1000,67.81873769
105.4033548,40.5047903,0,0,319.5559303,2.374697486,556.8561577,194.6892231,0,0,0,0,244.6716258,94.77081112,544.1105945,159.0964646,6.949239468,-67.61344326,0,0,0,0,9.07575978,96.85250162,0,0,0,0,320.5947441,166.6852949,352.2065832,32.17253763,0,0,147.4834254,27.52389487,0,0,762.4136208,95.21384003,275.9432142,115.366243,0,0,270.8528895,95.85284472,340.714599,-86.89993031,209.6329348,53.03631005,140.2523835,16.10626853,309.3505125,82.74355986,210.8927414,25.72042641,264.5458658,28.25999571,0,0,9.512521167,4.44565559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231.214271,272.8723907,250,177.4329719,1059.148279,359.8350062,650,249.5529763,632,118.7128688,508,171.0342976,650,226.2857315,560,111.2564066,540,9.283298729,830,30.66584668,1000,137.8142191
109.3994203,44.80121115,0,0,350.8123612,2.740660168,533.8433593,187.287705,0,0,0,0,255.6240988,91.07774487,595.2368623,173.0207403,6.168814561,-73.40141903,0,0,0,0,9.284473499,96.08324958,0,0,0,0,352.2924202,140.144119,325.0162569,33.4735345,0,0,180.9750454,29.6632908,0,0,648.1951975,117.4347775,283.861501,109.5212165,0,0,254.8620283,82.40243495,277.8921593,-97.58475731,231.9178174,43.70288608,131.1866181,18.07972742,274.126169,81.73976993,220.6279818,28.49073923,298.7241023,29.44540017,0,0,10.51155289,4.451749489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204.811414,252.6348952,250,170.8432375,982.0183262,327.0198341,650,237.7911679,632,115.9423944,508,175.6661498,650,212.7474045,560,101.0275076,540,3.460067104,830,27.3510935,1000,108.9485973
104.4239375,43.65853425,0,0,317.5634531,2.722682738,513.3871543,178.3939749,0,0,0,0,226.4075039,91.78222295,497.57059,202.9704005,6.735903592,-70.92204643,0,0,0,0,8.654675533,99.56881192,0,0,0,0,357.9821247,172.2602408,367.968615,31.16547925,0,0,142.2530864,33.01248979,0,0,614.7303581,107.2167369,257.8404365,117.5449696,0,0,256.171814,88.8867283,354.184453,-91.61574628,229.3159031,52.30544589,130.1214181,16.18114154,271.4159069,79.39842989,200.0275144,27.32528495,261.0978081,29.18586947,0,0,8.784068941,4.443514579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228.758215,281.1753817,250,177.5756787,783.2205673,270.0598311,650,234.1477101,632,120.9056926,508,172.3481,650,225.3601724,560,109.4435108,540,5.890731535,830,30.0110643,1000,141.8591594
110.2089317,40.05481688,0,0,342.8512666,2.691704754,459.1873017,186.3439372,0,0,0,0,241.9701429,80.33577102,485.9598342,159.8017271,6.830689447,-60.4270396,0,0,0,0,8.968254308,100.54977,0,0,0,0,338.1289189,150.4029344,310.6032518,36.74466338,0,0,158.0000552,27.12083909,0,0,614.1228572,101.9487866,251.0385827,112.2189897,0,0,233.1175697,92.35652059,314.3174698,-99.78716681,239.5148307,44.05327265,151.8159971,15.65814542,260.9336237,75.22349474,189.5065189,27.2519545,268.3651819,28.66260874,0,0,8.861105324,5.170811654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209.840205,230.2612238,250,166.0636539,631.5145112,211.0310386,650,207.7487776,632,109.2702545,508,164.5814686,650,213.9837657,560,103.3571691,540,-3.368699687,830,22.73794437,1000,72.24651446
97.87425932,47.76722051,0,0,366.8211357,2.648941602,568.7837919,211.4666925,0,0,0,0,249.4221387,90.92341258,495.5700484,199.8515883,5.961569767,-64.33242817,0,0,0,0,8.156841928,99.27596745,0,0,0,0,314.9212617,150.4599389,302.3863233,35.14523061,0,0,158.0730823,32.55770507,0,0,645.878776,109.3844264,312.5904968,122.3792822,0,0,276.1637096,92.58369407,346.7982844,-83.92994525,218.1732234,46.50298986,154.9253661,18.54852175,300.5316256,77.93974918,188.5175438,27.15187844,300.7145436,29.26010941,0,0,9.467977667,4.757537829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254.961117,232.2321077,250,182.7539401,1004.065623,356.5302123,650,260.6328382,632,124.8498115,508,176.1059353,650,231.7380124,560,113.3043129,540,11.02645584,830,31.98506446,1000,116.9002439
95.08985546,46.40005703,0,0,336.6818705,2.693627379,525.7907873,182.0874225,0,0,0,0,254.3726615,78.57534042,520.5919673,191.3231081,6.915325029,-70.64337538,0,0,0,0,8.385208918,81.35580242,0,0,0,0,304.1277097,175.2671747,342.8999115,31.12400328,0,0,144.8361424,27.218013,0,0,618.7739126,111.4387675,297.5179415,120.657363,0,0,243.4507731,86.02447873,346.6850745,-93.025552,248.264177,46.62747276,137.7293363,16.4541038,255.5106929,86.42885441,207.2556552,30.1651637,256.0523745,26.29536337,0,0,10.17286557,4.183298752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105.560688,285.9361423,250,168.6338908,692.0018358,230.5847335,650,213.5528318,632,118.1884179,508,173.1045083,650,221.6944716,560,106.2720932,540,3.559345805,830,29.08047514,1000,119.6098664
97.69971315,50.35420911,0,0,355.8758587,2.243108456,561.3364471,198.6561644,0,0,0,0,225.6301478,82.47248167,517.3004753,178.3034699,6.232144368,-68.21165078,0,0,0,0,8.030653991,79.94846792,0,0,0,0,291.9875782,159.8886415,318.2891782,32.25004304,0,0,145.4783865,29.05293659,0,0,736.8302768,106.3284917,256.9988139,119.0238485,0,0,230.6842269,78.37784895,280.8620699,-89.83663526,250.6968278,53.2573275,132.5433147,19.24158767,298.8980127,86.80748295,219.1961085,31.60466804,294.4093565,26.82217547,0,0,9.07413989,4.425268395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171.779409,266.0615565,250,170.5494894,833.7025115,271.2074548,650,221.8068555,632,115.5067748,508,173.5526368,650,216.5334959,560,102.2082146,540,10.12359811,830,30.91285165,1000,114.6550914
107.1302953,43.05902852,0,0,304.5667714,2.434078462,497.6189983,201.9855157,0,0,0,0,265.1212469,87.7207277,496.2346233,187.7575036,5.915129748,-68.54263952,0,0,0,0,9.341167529,80.07233583,0,0,0,0,356.6679345,149.7477212,309.5594346,30.99391676,0,0,152.3723537,32.62932645,0,0,651.8807146,105.331512,281.766242,117.4048688,0,0,264.8048273,81.3819466,337.4567096,-97.23410589,203.7603672,43.44817765,146.6167261,15.48636081,257.7447317,69.14990956,206.8249809,29.3266945,258.9559685,29.41705079,0,0,9.458540741,4.614346568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145.452849,283.0376532,250,167.1058168,695.1131975,233.4729527,650,213.0337268,632,109.2564873,508,167.2540114,650,210.0777026,560,99.26267521,540,-4.779664473,830,24.26026809,1000,121.9291362
105.4873416,50.533634,0,0,346.2148081,2.34068093,566.8622082,174.421425,0,0,0,0,258.2295153,82.88876008,511.1783607,167.9319853,5.909570945,-61.40398193,0,0,0,0,9.190314697,97.30763762,0,0,0,0,321.8182702,171.6801964,324.1705464,30.39826204,0,0,152.7603939,33.71232917,0,0,631.8655684,98.63508746,290.2897123,108.7049206,0,0,280.9805939,82.06792569,351.8874661,-95.89820527,231.7263073,42.49367193,154.6395331,17.51066641,297.3679355,86.59866621,190.9727211,26.57289971,267.034084,29.3323556,0,0,9.887112556,4.223592146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264.972968,238.6379899,250,176.0848994,1001.530868,331.5846913,650,239.5797155,632,115.7936835,508,166.6531053,650,217.0494755,560,103.951352,540,6.044407304,830,31.44358718,1000,113.876602
92.52953468,43.28790404,0,0,317.8608948,2.418681475,554.7766814,191.4682671,0,0,0,0,241.1866442,84.66187493,481.6448706,160.4470721,6.564079137,-74.49428126,0,0,0,0,8.976576525,81.04632147,0,0,0,0,367.9541857,157.3303737,326.5510413,32.40950567,0,0,147.9363861,31.59943219,0,0,739.0679491,100.7883876,249.7060398,113.4624131,0,0,223.2278437,95.1598867,336.5576985,-103.0716408,222.7998675,50.46135823,142.9209887,17.42822818,280.4859347,83.12198585,213.6656502,27.67078385,287.772563,26.2782423,0,0,8.879536413,4.556839543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.782112,282.9403233,250,163.3006927,798.365744,248.7794077,650,209.7319432,632,110.2498707,508,168.7130943,650,215.7496368,560,104.6936375,540,2.880857157,830,24.31116579,1000,106.7754095
93.48535147,41.04764164,0,0,324.1478716,2.321585223,513.3669366,183.348801,0,0,0,0,248.8991673,93.40367992,549.7594092,172.3780634,6.703768885,-72.05859767,0,0,0,0,9.150407258,85.17673177,0,0,0,0,333.7462051,160.4364216,344.8010444,36.60404345,0,0,162.5818779,29.71384646,0,0,698.271775,105.7103509,295.8683134,123.9598624,0,0,279.6803884,86.17601684,352.1572534,-102.9322107,247.4820177,50.37329869,128.4058371,15.58778212,293.7843995,85.30601579,233.5236792,31.23003236,259.0331604,29.53387233,0,0,9.310333037,4.814147077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124.581185,275.7790503,250,165.9156046,932.3718397,302.8991973,650,227.7538572,632,115.331575,508,171.7950267,650,218.9298961,560,104.647795,540,8.815325133,830,33.5531458,1000,111.9625813
96.72132747,40.97678796,0,0,337.5095308,2.609228546,507.1969154,204.7311028,0,0,0,0,253.9446336,85.2384046,541.1186441,180.3609654,6.520545626,-64.26557321,0,0,0,0,7.975539461,85.12288924,0,0,0,0,291.797531,163.6047083,334.9549622,32.75343396,0,0,166.1542868,33.66526297,0,0,665.7799005,100.0585078,258.4752871,117.135005,0,0,277.6395961,86.28022359,300.9774566,-95.8382648,251.5292794,48.72146921,131.7964947,18.89869663,317.9145881,69.65213314,223.41326,29.80771049,267.8591435,30.64995614,0,0,8.802664648,4.971536234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243.024032,257.886088,250,172.1820393,917.0805102,307.572489,650,235.0898007,632,114.5451237,508,167.7925779,650,218.3689508,560,104.9364823,540,8.420857079,830,31.75380418,1000,120.905442
97.86355203,39.82390453,0,0,314.5849943,2.349397659,503.2471259,208.8919485,0,0,0,0,217.7581099,87.15551874,508.5995575,190.8294925,6.111481372,-68.01729125,0,0,0,0,8.267719045,90.21499878,0,0,0,0,316.19349,152.5771722,376.3512078,31.1294992,0,0,178.8656458,33.40874776,0,0,699.1410409,97.99044772,257.9669053,127.6124096,0,0,249.3888495,95.82186181,314.9961555,-83.66999342,244.8204221,43.54520886,151.1263601,18.71018219,318.4250588,78.57957435,196.6090239,30.68041339,305.7730015,26.49227914,0,0,9.054486957,4.478129202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210.549884,272.1763956,250,169.6444305,910.0433125,307.8063675,650,239.3651783,632,118.7163171,508,169.9326488,650,230.5150342,560,112.9238183,540,10.07200281,830,30.69177131,1000,128.0530913
107.018633,47.74084476,0,0,332.0444007,2.479241706,463.8877234,207.3926439,0,0,0,0,230.7262215,89.85081224,503.9547493,201.8588791,6.68192188,-74.1777876,0,0,0,0,9.192744589,86.54996898,0,0,0,0,357.4095477,151.4894748,378.0076797,34.81021435,0,0,161.1366351,28.63528091,0,0,664.1915134,93.76027041,295.2534501,111.4658326,0,0,231.3424221,85.54863486,305.4366787,-98.0914239,253.9069936,49.12984768,140.3033459,17.627868,304.5385108,73.38159829,205.3437275,30.05138796,263.9690317,27.97983681,0,0,9.333129223,4.747532404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197.560286,258.8216532,250,170.4315153,846.7273396,286.4023084,650,232.0988767,632,111.3579444,508,163.4446994,650,216.8360286,560,103.5725585,540,8.342994796,830,29.70256002,1000,113.9549971
88.98680775,45.20725038,0,0,327.8634301,2.266098714,548.7624725,170.9726274,0,0,0,0,252.8456051,88.25891601,533.1715146,190.8119998,7.340883487,-75.78660535,0,0,0,0,8.050620479,94.76983806,0,0,0,0,335.3840254,171.1043907,297.6260485,35.02549969,0,0,146.0723843,32.71229593,0,0,658.5047109,118.3478659,264.5955413,116.7038418,0,0,253.4934382,91.61845514,342.5031334,-101.0919104,228.9066427,50.95221914,139.7147694,17.03814584,273.3008159,85.70913805,189.1094278,25.85005335,307.877749,30.05753969,0,0,9.141292926,5.275709292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244.814135,267.3934322,250,174.4758246,884.6724001,296.0203192,650,233.6116351,632,121.3446555,508,178.9144403,650,222.9483848,560,108.2247298,540,6.026534957,830,27.78317833,1000,125.8259162
92.36271964,40.2258136,0,0,362.8867493,2.214196746,524.174761,174.1876584,0,0,0,0,263.2686766,77.56472763,594.7989243,179.2716438,7.421960893,-74.72346027,0,0,0,0,9.714811277,98.41554464,0,0,0,0,357.4706263,149.5311748,343.0302052,34.27152762,0,0,151.1192406,28.71712521,0,0,667.9659452,109.2073609,306.8640814,125.7256138,0,0,240.7466841,80.0504059,312.6856844,-86.84060081,202.4979584,51.56588654,128.7400022,18.62980339,318.6956857,74.76444192,226.0308892,30.09680874,284.9649516,27.93275058,0,0,9.217717606,4.586684709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.816694,245.5904273,250,164.9035141,841.6261308,270.2053774,650,221.7163065,632,115.6279283,508,172.4686952,650,219.2136228,560,103.5411139,540,4.002602643,830,28.55692781,1000,65.09622079
106.4694234,50.41272215,0,0,337.6258442,2.528459839,560.0072951,210.2037666,0,0,0,0,221.4855428,88.55330448,577.8630826,159.7617443,6.829718096,-70.23028738,0,0,0,0,7.896111684,100.0594351,0,0,0,0,289.7370648,139.8988787,341.8092636,31.5898375,0,0,143.599537,31.20512241,0,0,743.0723404,114.9276038,263.197557,125.4307976,0,0,275.6094626,94.32625767,334.8633949,-95.61685201,249.0047046,48.76610807,126.1964331,17.89779666,315.3167772,84.23766938,213.0417172,25.74526926,315.3865153,28.36478174,0,0,10.04106324,4.352514436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186.390584,245.2549263,250,171.5343043,1049.423667,354.3876725,650,247.4009624,632,119.7062344,508,179.6011309,650,223.4718778,560,108.7756705,540,12.35049168,830,28.09415238,1000,105.6422513
88.74294499,48.83676912,0,0,308.7734202,2.665360533,490.0291573,189.659429,0,0,0,0,265.3923563,87.66442147,571.3937214,172.234264,5.869445173,-60.23064744,0,0,0,0,8.006180604,95.81657185,0,0,0,0,290.4262619,151.6660585,371.9875777,34.64508335,0,0,158.9216077,28.81780078,0,0,631.3163676,112.609376,261.0557929,105.8000042,0,0,247.2439519,78.74140238,339.913819,-91.4727851,244.1319487,50.09315684,150.5757454,15.90757307,301.7378338,72.1739636,203.284166,27.61039527,317.7381244,27.78579486,0,0,9.153964022,4.446275817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.389231,264.2900759,250,157.3700544,687.8459006,228.8222932,650,213.0252951,632,111.6168719,508,170.9656257,650,207.6103657,560,98.21523004,540,5.134139878,830,22.15419107,1000,91.31292215
91.3281106,40.89998118,0,0,331.7145501,2.167569441,490.2022124,179.1659557,0,0,0,0,261.7973052,81.2294921,523.9307683,186.267732,6.674381728,-61.63086761,0,0,0,0,9.630300808,92.79096594,0,0,0,0,327.4992555,149.5386182,348.9342962,34.61516274,0,0,172.5680285,32.64027598,0,0,737.3720932,109.5103528,306.1149537,109.0834939,0,0,262.2721279,78.45056839,324.9941407,-95.37010257,229.6807242,44.69422108,127.44124,18.52298363,296.7586514,79.35394802,221.8026768,27.57774378,299.8380909,25.23356328,0,0,9.51892477,4.478588241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143.651326,249.8035016,250,161.5681054,946.601856,307.3877762,650,228.6467701,632,112.5321225,508,173.6211626,650,208.8791251,560,98.34888042,540,3.660494974,830,23.11266647,1000,93.98154996
